
6.0504506621946295,Information Technology
6.362630591107395,Biomedical Engineering
6.837202569847273,Chemical Engineering
6.655325511847252,Aeronautical Engineering
5.811774109608848,Chemical Engineering
6.262245588692913,Biomedical Engineering
6.192686357243319,Environmental Engineering
7.2353658536585375,Chemical Engineering
6.934924573912919,Computer Science
6.793154761904762,Aeronautical Engineering
6.90625,Architecture
6.334577302855845,Biomedical Engineering
6.406940219153875,Aeronautical Engineering
7.215361493434583,Aeronautical Engineering
7.009255865102639,Biomedical Engineering
6.689813044262258,Games and Simulation Arts and Sciences
6.122325450450451,Computer Science
7.237088406210553,Computer and Systems Engineering
7.055446504823599,Mechanical Engineering
6.667370577431718,Mathematics
6.990047625603544,Aeronautical Engineering
7.1875,Mechanical Engineering
5.688679291424466,Aeronautical Engineering
6.523323425249721,Computer and Systems Engineering
5.877294007490636,Mechanical Engineering
6.4031294933604,Aeronautical Engineering
7.217932152480642,Civil Engineering
6.233308859201844,Aeronautical Engineering
6.264219946667366,Mechanical Engineering
6.4745706033925465,Aeronautical Engineering
6.4429718875502,Aeronautical Engineering
5.756881768953069,Biomedical Engineering
7.551592140921409,None
6.357877758334147,Aeronautical Engineering
6.252186916869221,Mechanical Engineering
6.5434782608695645,None
7.103140096618358,Biomedical Engineering
7.2918194812896076,Biology
6.513091960052895,Aeronautical Engineering
6.174771041686165,Computer Science
6.181854645781305,None
7.092960202325759,Mechanical Engineering
5.862745098039216,Biochemistry and Biophysics
6.228260869565217,Aeronautical Engineering
7.101012864823349,Aeronautical Engineering
7.120439760603695,None
6.047546971097401,Aeronautical Engineering
6.735522216623329,Aeronautical Engineering
7.252399191190669,Environmental Engineering
6.296984069326065,Computer and Systems Engineering
5.57896652110626,Biomedical Engineering
7.5418978522518785,Biomedical Engineering
6.343283582089552,Aeronautical Engineering
6.761761123944864,Aeronautical Engineering
7.507341808465556,Information Technology
6.566514756944445,Aeronautical Engineering
6.5854544460067235,Information Technology
6.549107543263711,Computer and Systems Engineering
6.4,Mechanical Engineering
6.9772223995957745,Environmental Engineering
7.038152610441768,Biomedical Engineering
6.893932902703415,Management
6.808788598574823,Information Technology
6.479591836734695,Mechanical Engineering
7.04794481981982,Aeronautical Engineering
6.896436481569372,Aeronautical Engineering
6.498071175551623,Computer Science
6.739776951672862,Aeronautical Engineering
6.437229179786062,Aeronautical Engineering
6.402729384436703,Aeronautical Engineering
6.847222222222222,Aeronautical Engineering
7.413793103448277,None
7.221426983290854,Civil Engineering
7.444222248899429,Mathematics
7.048076923076923,Aeronautical Engineering
7.004472213794758,Aeronautical Engineering
6.813066363822807,Computer Science
5.784313725490195,Mathematics
5.6276129565002835,Aeronautical Engineering
6.171428571428571,Mechanical Engineering
5.7075471698113205,None
7.044940917655015,Computer and Systems Engineering
5.43639537868076,Aeronautical Engineering
5.676923076923078,Aeronautical Engineering
7.046889351197804,Aeronautical Engineering
6.656862745098038,Architecture
7.135980521842123,Computer and Systems Engineering
6.778674050042099,Computer Science
6.705651362945478,Biomedical Engineering
7.01855767375892,Mathematics
6.3252495983526105,Aeronautical Engineering
5.784931947538153,Information Technology
6.198602423165148,None
7.410224438902744,Computer Science
6.619340874179583,Architecture
6.003492189275856,Biomedical Engineering
6.474419168783838,Aeronautical Engineering
7.837262725877198,Aeronautical Engineering
6.722718817678563,Mechanical Engineering
6.868618266978923,Aeronautical Engineering
6.5691229821021615,Mechanical Engineering
6.000141242937852,None
6.853039376369621,Computer Science
7.292993630573248,Nuclear Engineering
5.651512407641041,Computer Science
6.854738536872332,Computer Science
6.8880876068376065,Information Technology
6.624568823915899,Aeronautical Engineering
6.44537037037037,None
7.109198955715675,Aeronautical Engineering
6.037270072258334,Chemical Engineering
7.216971307640293,None
6.62331256490135,None
6.447721179624665,Computer Science
6.827586206896551,Mechanical Engineering
6.858027777777778,Biomedical Engineering
6.625847881978383,Computer Science
6.178571428571428,Biochemistry and Biophysics
6.162087288050525,Aeronautical Engineering
6.220051626097957,Aeronautical Engineering
6.4141575620364595,Mechanical Engineering
7.319923371647509,Chemical Engineering
7.270696801284787,Aeronautical Engineering
6.624831065950684,Computer Science
6.221159754224271,Architecture
6.9013948324647,Computer Science
7.21891846361186,Aeronautical Engineering
6.422510822510823,Biochemistry and Biophysics
7.599728256377373,Aeronautical Engineering
5.719699934768428,Mechanical Engineering
4.7103515625000005,Aeronautical Engineering
6.602467532467532,Mechanical Engineering
7.07170831779187,Nuclear Engineering
6.955128205128205,Civil Engineering
6.250000000000001,None
7.054212454212454,Mechanical Engineering
5.647058823529411,Aeronautical Engineering
7.259450171821305,Information Technology
6.242865863829163,Aeronautical Engineering
6.964019195707672,Games and Simulation Arts and Sciences
3.876272015655577,None
6.818840579710145,Aeronautical Engineering
7.178571428571429,Mechanical Engineering
6.985771276595744,Information Technology
6.918277138157895,Aeronautical Engineering
6.428571428571429,Mathematics
6.37192663449774,Information Technology
6.938935052320192,None
6.474398613372021,Games and Simulation Arts and Sciences
6.274322344322344,Mechanical Engineering
7.6759741672312565,Information Technology
6.062500000000001,None
7.163787604738807,Aeronautical Engineering
6.816071428571429,None
6.1395348837209305,Mechanical Engineering
6.6513473606496865,Mechanical Engineering
6.639392353783601,Aeronautical Engineering
6.602850877192983,Biomedical Engineering
7.009734282678842,Communication
6.781124497991968,Computer Science
6.922207693145908,Aeronautical Engineering
6.149801587301588,Biology
7.637331296154825,Aeronautical Engineering
6.1741272522522515,Management
7.254967021494913,Mechanical Engineering
6.799422259558138,Computer Science
6.5008095854922265,Chemical Engineering
6.048387096774194,Biomedical Engineering
5.992816989895626,None
6.804270462633452,Biomedical Engineering
7.171031746031746,Mathematics
7.718901179067133,Aeronautical Engineering
6.514851485148515,None
6.422136223507311,Computer Science
6.268685955758791,Biomedical Engineering
5.857823560601632,Mechanical Engineering
7.014594768764471,Biomedical Engineering
6.843309029214701,Information Technology
6.428233970753656,Mechanical Engineering
6.636545801526719,Computer Science
8.088011695906431,Architecture
7.578667008215396,Aeronautical Engineering
7.0,Mechanical Engineering
7.037781683475331,Biomedical Engineering
6.461240310077519,Management
5.955357142857142,Aeronautical Engineering
5.675417163812443,None
6.513599760092801,Electrical Engineering
6.680555555555555,Aeronautical Engineering
5.43076923076923,None
6.360592522605489,Aeronautical Engineering
6.554509143879253,Mechanical Engineering
6.56904089726784,Aeronautical Engineering
6.888036242603552,Information Technology
5.620967741935483,Aeronautical Engineering
6.43676406926407,Biomedical Engineering
7.1168657930718275,Electrical Engineering
6.673470948012233,None
6.706071770969656,None
6.764023732470333,None
6.815781494830734,Computer and Systems Engineering
6.296610169491525,None
6.762214665415886,Civil Engineering
7.267295292727696,Computer and Systems Engineering
6.542553191489361,Computer Science
6.603786081455121,Biology
6.6823001052162745,Aeronautical Engineering
7.521598594442285,Information Technology
6.991369047619047,Information Technology
6.258463863497847,Aeronautical Engineering
5.736111111111112,Aeronautical Engineering
6.622641509433962,Mechanical Engineering
5.9258756038647356,Information Technology
6.990268808582949,Computer and Systems Engineering
7.039423701298702,Aeronautical Engineering
6.853246847513603,Civil Engineering
6.980777317768512,Computer and Systems Engineering
6.840865844749377,Information Technology
7.067076529609684,Aeronautical Engineering
6.381515957446807,Environmental Engineering
7.403951170546652,Mathematics
7.090070234954152,Mechanical Engineering
6.97602697731453,Aeronautical Engineering
6.9183673469387745,Biochemistry and Biophysics
6.47412659405041,Computer and Systems Engineering
6.569908788941169,Information Technology
7.189304123711341,None
6.505474237114186,Computer and Systems Engineering
6.920000000000001,Mechanical Engineering
6.7224464034335885,Aeronautical Engineering
6.571428571428571,Aeronautical Engineering
6.2578125,None
6.028571428571428,None
6.90726267394991,Mechanical Engineering
7.07170542635659,Biomedical Engineering
7.161147688245402,Management
6.862191664935067,None
6.391011484098939,Biomedical Engineering
6.849969170935307,Aeronautical Engineering
6.500000000000001,Mechanical Engineering
7.6891891891891895,Aeronautical Engineering
6.018663194444445,Mechanical Engineering
7.205402743766648,Mechanical Engineering
6.974770510613885,None
6.381619937694704,Aeronautical Engineering
7.085701818503193,Biomedical Engineering
6.928125,Biomedical Engineering
5.9131589314523705,Mathematics
6.201117356853546,Mechanical Engineering
6.602564102564102,None
6.7463352943079755,Mechanical Engineering
5.896922240829451,Mathematics
6.10377358490566,Aeronautical Engineering
6.028715125952114,Biomedical Engineering
6.726389316415045,Mechanical Engineering
7.526950354609927,Mechanical Engineering
6.774644945697579,Aeronautical Engineering
5.907894736842104,Mechanical Engineering
6.44143606870229,Computer Science
6.635358523351958,Aeronautical Engineering
6.9453521528371835,Mechanical Engineering
7.839775132275133,Architecture
6.7545630659028415,Mechanical Engineering
7.738004750846123,Computer Science
7.359778597785978,Information Technology
6.653846153846154,Biochemistry and Biophysics
4.991611842105263,Aeronautical Engineering
6.285135854708347,Aeronautical Engineering
7.20952380952381,Aeronautical Engineering
6.925641935339803,Aeronautical Engineering
6.848852040816327,Environmental Engineering
6.872826090018327,Biomedical Engineering
5.921800239234451,Biomedical Engineering
6.1139488432138505,Mechanical Engineering
6.769981157930797,Biochemistry and Biophysics
6.767655872723973,Mechanical Engineering
7.616052350427351,Biomedical Engineering
6.604743083003954,Computer Science
6.292333299491361,Information Technology
6.861546610169491,Biomedical Engineering
6.827769915921968,Biomedical Engineering
6.787617924528302,Aeronautical Engineering
6.579710594365965,Aeronautical Engineering
6.698412698412699,Aeronautical Engineering
6.696920289855073,Mechanical Engineering
6.635698692970065,Computer and Systems Engineering
6.60100291458089,Mechanical Engineering
6.565759366328723,Communication
7.676649746192894,Architecture
7.05296727257148,Aeronautical Engineering
7.3703560034143925,Aeronautical Engineering
6.400948253089792,Aeronautical Engineering
6.479591836734693,Mechanical Engineering
7.030142716535432,Aeronautical Engineering
6.287234042553191,None
6.323076923076924,Biochemistry and Biophysics
7.098214285714285,Aeronautical Engineering
5.826272931659175,Mechanical Engineering
6.78050561712935,Biomedical Engineering
5.939037268969328,Aeronautical Engineering
6.497008829523624,Aeronautical Engineering
6.963828283726647,Computer Science
6.949230769230771,Mathematics
7.543434079873731,Mathematics
7.25482260132034,Aeronautical Engineering
7.145179738562091,Architecture
6.810837765957446,Biomedical Engineering
7.274271844660193,Mechanical Engineering
6.21682563587684,Environmental Engineering
6.338235294117646,Biochemistry and Biophysics
7.45049158215633,Industrial and Management Engineering
6.207944492817321,Biomedical Engineering
6.237657267703085,Aeronautical Engineering
6.54822419793177,Biology
5.653061224489796,Aeronautical Engineering
6.387538010521132,Mathematics
6.784726603575184,None
6.651162790697675,Computer Science
6.387499999999999,Aeronautical Engineering
4.798498202413172,Information Technology
5.361312014514233,Biomedical Engineering
7.198821589613535,Computer Science
6.597806125548711,Computer and Systems Engineering
5.749723615343989,Mechanical Engineering
5.257797472413983,Information Technology
6.444444444444445,Aeronautical Engineering
6.78,None
7.168532106090746,Mechanical Engineering
7.120110544217686,Aeronautical Engineering
6.069043803418804,Biology
7.258834586466166,Biochemistry and Biophysics
6.817952121728519,Biomedical Engineering
7.282163742690057,None
7.505132809577254,Chemical Engineering
6.6420230015874235,Games and Simulation Arts and Sciences
5.872022725301414,None
7.4172841335704405,None
7.4129554655870455,Biomedical Engineering
7.490010351966872,None
6.309227166276347,Aeronautical Engineering
6.58836638669242,Aeronautical Engineering
6.297833935018051,Aeronautical Engineering
5.786781845605375,Aeronautical Engineering
6.500000000000001,Aeronautical Engineering
7.022880042518804,Biomedical Engineering
6.966666666666667,Architecture
6.628157631657991,Computer Science
6.442907801418439,Mathematics
6.67202830470975,Games and Simulation Arts and Sciences
6.51287411971831,Information Technology
7.380667930889171,Biochemistry and Biophysics
7.601161829734593,Biomedical Engineering
6.259756160830861,Aeronautical Engineering
6.796703296703297,Biomedical Engineering
7.100800242276551,Aeronautical Engineering
7.78576500775749,Mechanical Engineering
7.41803540408971,Biomedical Engineering
6.9615629974884925,Aeronautical Engineering
6.43103448275862,Mechanical Engineering
6.2654394933663315,Aeronautical Engineering
6.423677884615384,None
6.292068188222034,None
6.899515577507599,Mechanical Engineering
6.791413573303337,Mechanical Engineering
7.238355976396323,None
6.942356900947808,Biomedical Engineering
6.34062103929024,Computer Science
7.205258467023173,None
6.183071370886923,Aeronautical Engineering
5.861111111111111,None
7.211956521739131,Nuclear Engineering
6.4758452286027985,Aeronautical Engineering
7.0254767858252105,Mathematics
6.594695054915059,Electrical Engineering
6.389672991978763,Mechanical Engineering
6.130434782608695,None
6.736980628838499,Aeronautical Engineering
6.1869963791202505,Chemical Engineering
6.722222222222221,None
6.102272727272728,Mechanical Engineering
6.171089985218666,Mathematics
6.532752613240419,None
6.86178412266368,Biomedical Engineering
6.001369639895758,Biomedical Engineering
5.7073170731707314,Aeronautical Engineering
6.060975609756097,Biochemistry and Biophysics
6.216734435709768,Civil Engineering
6.0159859927099815,Aeronautical Engineering
5.552083333333333,Mathematics
6.57878388554217,Civil Engineering
6.719810434096133,Mechanical Engineering
6.728571428571428,Mechanical Engineering
7.568035112683178,Electrical Engineering
7.661046176046176,None
6.695586975149958,Aeronautical Engineering
6.2563157183908515,Mathematics
6.4347815605821586,Biomedical Engineering
7.240259740259738,Biology
6.14880256647277,Biomedical Engineering
5.856989954031912,None
6.326304929086259,Biomedical Engineering
7.389245014245014,Chemical Engineering
6.392777818153841,Mechanical Engineering
6.973437500000001,Civil Engineering
6.8196721311475414,Mechanical Engineering
6.628978186264913,Aeronautical Engineering
6.579464619072343,Aeronautical Engineering
6.583615288220552,Mechanical Engineering
6.43948826731369,Information Technology
7.234270910436714,Mechanical Engineering
6.524643850361362,Electrical Engineering
6.8447012214276945,Aeronautical Engineering
6.260869565217392,None
6.547145143156546,Aeronautical Engineering
7.250819674190928,Biomedical Engineering
6.820362152877183,Mechanical Engineering
6.785714285714286,Mechanical Engineering
5.680851063829786,Mechanical Engineering
6.762724080886084,Computer and Systems Engineering
6.677886278337189,Mechanical Engineering
6.901711309523809,Nuclear Engineering
6.611111111111111,Aeronautical Engineering
6.265258215962441,Aeronautical Engineering
5.912698412698414,Aeronautical Engineering
6.350980392156862,Biomedical Engineering
5.889687655938434,Information Technology
6.778909674767613,Mathematics
6.794399773626923,Biology
7.670011024876584,Biomedical Engineering
7.212765957446809,Aeronautical Engineering
6.740699750859594,Aeronautical Engineering
6.167345469505298,Biochemistry and Biophysics
7.1344084858034424,Aeronautical Engineering
6.705666460674825,Information Technology
5.734042553191489,Aeronautical Engineering
6.369800376380127,Biomedical Engineering
5.451788374941534,Nuclear Engineering
7.279411764705882,Biomedical Engineering
6.986447704081633,None
5.960993476896416,Aeronautical Engineering
6.045664349161554,Environmental Engineering
6.280138860863046,Biomedical Engineering
6.7512159429187975,Aeronautical Engineering
6.2838349453589695,Computer Science
6.566498366498366,Civil Engineering
6.121068252223057,Computer Science
6.253910953669332,Aeronautical Engineering
6.794337496990206,Chemical Engineering
7.0712661319147525,Biomedical Engineering
6.706901658767771,Aeronautical Engineering
6.2803616654182095,Computer Science
6.530018847829234,Aeronautical Engineering
6.869566347646575,Environmental Engineering
6.716949969861362,Mechanical Engineering
7.209876543209875,Computer Science
6.9523809523809526,Aeronautical Engineering
8.109081498211932,None
6.6730602752400365,Electrical Engineering
7.034103511876807,Mechanical Engineering
8.212678062678062,Aeronautical Engineering
7.300595238095237,Nuclear Engineering
7.057433211602233,Biomedical Engineering
5.568181818181818,Architecture
7.088259662779341,Aeronautical Engineering
7.086451548575418,Aeronautical Engineering
6.665194830805893,Civil Engineering
6.342105263157895,Aeronautical Engineering
6.929959865942292,Aeronautical Engineering
7.156018188757715,Aeronautical Engineering
6.803110586927214,Computer Science
6.980851063829786,Aeronautical Engineering
5.8986221607286975,Biochemistry and Biophysics
6.390378578977492,Mechanical Engineering
7.145734550637083,Aeronautical Engineering
6.5976730266990335,Computer and Systems Engineering
6.987456445993029,Aeronautical Engineering
7.502264150943397,Mechanical Engineering
6.592782047547214,Computer Science
6.840556730091615,Aeronautical Engineering
7.613310874386059,Mechanical Engineering
6.846774193548387,Biochemistry and Biophysics
7.156327282294134,Aeronautical Engineering
7.5003901895206235,None
7.910714285714286,Mechanical Engineering
5.090909090909092,Aeronautical Engineering
6.720215944920622,Aeronautical Engineering
6.480769230769232,Mechanical Engineering
7.392265217775424,Mechanical Engineering
7.173086240310078,None
6.731738868832732,None
6.436407791645555,Mechanical Engineering
7.16546052631579,Information Technology
7.145901639344262,Biomedical Engineering
6.313406004139819,Aeronautical Engineering
6.567473611519794,Biomedical Engineering
6.869582766439908,Civil Engineering
6.932426492173068,Computer Science
7.229417670682731,Environmental Engineering
6.359454328228136,Electrical Engineering
5.581632653061225,Biochemistry and Biophysics
6.54501425298839,Aeronautical Engineering
6.554545454545456,Aeronautical Engineering
6.597720683047137,Aeronautical Engineering
6.524390243902438,Mechanical Engineering
7.310441422317398,Civil Engineering
7.061323221757322,Nuclear Engineering
6.632220776143166,Mechanical Engineering
5.645833333333334,Aeronautical Engineering
5.543967171556236,Games and Simulation Arts and Sciences
6.125400843881857,Mechanical Engineering
6.75213850140705,Computer and Systems Engineering
6.456625000000001,None
7.337899543378994,Biomedical Engineering
6.6215753424657535,Aeronautical Engineering
5.88064039408867,Biochemistry and Biophysics
7.35483870967742,Mechanical Engineering
6.729684576966965,Aeronautical Engineering
6.994192521877486,None
6.809237600467245,Mathematics
6.080357142857142,Architecture
6.305461073318217,Aeronautical Engineering
6.230793060718711,Biomedical Engineering
6.242994930698613,Aeronautical Engineering
6.592366615897314,Mechanical Engineering
6.312348777348777,Biochemistry and Biophysics
5.978752759381899,None
6.886908424908425,Aeronautical Engineering
7.157142857142856,Mechanical Engineering
6.8945508305864305,Aeronautical Engineering
6.477272727272727,Architecture
7.361964060529636,Computer Science
7.061098788510508,Aeronautical Engineering
6.338910052494775,Biomedical Engineering
6.888961413201407,Aeronautical Engineering
6.15909090909091,Biochemistry and Biophysics
7.098106060606061,Information Technology
6.829743940956083,Mechanical Engineering
6.280973303205288,Biochemistry and Biophysics
7.454147011439501,Mathematics
7.051242236024848,Computer Science
6.588541666666668,Chemical Engineering
7.316312717207263,Biochemistry and Biophysics
6.328444152550123,Aeronautical Engineering
6.183260196319513,Information Technology
6.267441860465117,Aeronautical Engineering
6.303384756980261,Computer Science
5.953621303395398,Biomedical Engineering
6.439058956916101,Computer Science
6.729166666666667,None
6.104838709677418,Mechanical Engineering
8.225208333333333,Aeronautical Engineering
7.617021276595745,Civil Engineering
6.883320623081337,Electrical Engineering
7.067415801790803,Biomedical Engineering
6.675895257481822,Aeronautical Engineering
7.4141587301587295,None
6.240963855421686,Biomedical Engineering
6.3024496224462165,Games and Simulation Arts and Sciences
5.93859649122807,None
6.323789598590173,Games and Simulation Arts and Sciences
7.104693140794224,Nuclear Engineering
6.685569107261491,Biochemistry and Biophysics
6.94759545175992,Aeronautical Engineering
6.555326779796884,Biomedical Engineering
5.635334053738712,Aeronautical Engineering
7.0219275210084025,Nuclear Engineering
7.2796840187692125,Aeronautical Engineering
6.291866028708133,Information Technology
6.910927417052139,Civil Engineering
7.6312263406948295,Aeronautical Engineering
5.522434607645876,None
6.584596460014126,Aeronautical Engineering
6.615202144874531,Biomedical Engineering
6.192857142857144,Biochemistry and Biophysics
5.655737704918032,None
5.659510618651894,Information Technology
5.992007914402312,Electrical Engineering
7.110648133561314,Aeronautical Engineering
6.326242236024844,None
7.04834455667789,Mechanical Engineering
6.134911206153289,Chemical Engineering
6.378628324314989,Communication
6.939856366181891,Computer and Systems Engineering
6.779015845523161,Information Technology
6.810606060606061,None
6.871961791821914,Computer and Systems Engineering
6.541379310344827,Mechanical Engineering
5.619065150999347,Aeronautical Engineering
6.540602817459105,Games and Simulation Arts and Sciences
7.466666666666667,Biomedical Engineering
6.39612979575356,Games and Simulation Arts and Sciences
7.538680930972773,None
6.875485625485624,Computer Science
6.231075105039408,Information Technology
6.629634208088202,Computer and Systems Engineering
6.45514950166113,Information Technology
6.600619195046441,None
6.527027027027027,Mechanical Engineering
7.022774621212122,None
7.452479338842974,Biomedical Engineering
7.645682673978845,Biomedical Engineering
6.766369752648547,Biology
5.9780993852459,Aeronautical Engineering
6.09433962264151,None
6.348630783758262,Mechanical Engineering
7.267892846188724,Games and Simulation Arts and Sciences
6.636908165469871,Computer Science
6.6668636721828225,Aeronautical Engineering
6.778868668111901,Computer Science
7.01030183727034,Mechanical Engineering
7.347890572720184,Aeronautical Engineering
5.815393205025444,Electrical Engineering
5.99471618357488,Mathematics
7.130434782608695,Aeronautical Engineering
4.901766784452295,None
7.0107849071832105,Mechanical Engineering
7.282752403846153,Aeronautical Engineering
7.263482574020778,Aeronautical Engineering
6.5310124859660466,Computer Science
7.359398496240602,Biomedical Engineering
8.30225988700565,Biomedical Engineering
6.7938144329896915,Nuclear Engineering
6.797637265482531,Computer and Systems Engineering
6.538461538461538,Nuclear Engineering
7.221630854786703,Aeronautical Engineering
5.792860765351782,Biomedical Engineering
7.3038486206947875,Computer and Systems Engineering
6.828203166917657,Information Technology
6.718309859154931,Mathematics
6.0426934272925905,Aeronautical Engineering
7.102929911911144,Biochemistry and Biophysics
6.7036082474226815,Biomedical Engineering
6.575916230366493,Aeronautical Engineering
6.999999999999998,Computer Science
6.840942026590412,Electrical Engineering
6.31818181818182,Aeronautical Engineering
6.372367216117215,Information Technology
7.5122848818039465,Aeronautical Engineering
6.471770906778933,Computer and Systems Engineering
6.7298850574712645,Information Technology
6.190672361536515,Biomedical Engineering
5.842592592592593,Biochemistry and Biophysics
6.5824734946765595,Mechanical Engineering
6.714285714285714,None
6.7387045813586095,Aeronautical Engineering
4.984375,Mechanical Engineering
7.093509131251066,Biomedical Engineering
6.2,None
6.723667359533297,Computer Science
5.5,None
6.387725000000001,Computer Science
6.705812226521873,Biology
6.267875122880138,Aeronautical Engineering
6.72707760545579,Computer Science
6.877388535031847,None
6.96590909090909,Aeronautical Engineering
6.532666060054595,Civil Engineering
7.204013377926423,Biomedical Engineering
6.69878974841123,Games and Simulation Arts and Sciences
6.206018098933734,Aeronautical Engineering
6.667888613348785,Computer Science
7.271906434010296,Aeronautical Engineering
6.062563307295918,Aeronautical Engineering
6.620471014492753,Mechanical Engineering
7.829199713701228,Biomedical Engineering
7.2717155612244895,Mechanical Engineering
7.42182490618638,Biomedical Engineering
